"ID,N,4,0","WIDTH,N,17,15","HEIGHT,N,17,15","AREA,N,17,15","PERIMETER,N,17,15"
3771,"0,066715","0,064924","0,004331","0,263278"
3772,"0,042536","0,046566","0,001981","0,178205"
3773,"0,021268","0,019701","0,000419","0,081939"
3774,"0,058208","0,034253","0,001994","0,184921"
3775,"0,042536","0,028656","0,001219","0,142385"
3776,"0,064476","0,081491","0,005254","0,291934"
3777,"0,070185","0,062126","0,00436","0,264621"
3778,"0,042984","0,034589","0,001487","0,155146"
3779,"0,084625","0,083953","0,007105","0,337157"
3780,"0,025522","0,032574","0,000831","0,116192"
3781,"0,036939","0,044999","0,001662","0,163877"
3782,"0,036604","0,035932","0,001315","0,145071"
3783,"0,037611","0,029216","0,001099","0,133654"
3784,"0,039962","0,064812","0,00259","0,209548"
3785,"0,048357","0,032238","0,001559","0,161191"
3786,"0,060782","0,071192","0,004327","0,263949"
3787,"0,039962","0,029887","0,001194","0,139698"
3788,"0,037611","0,041305","0,001554","0,157832"
3789,"0,051044","0,047014","0,0024","0,196115"
3790,"0,037947","0,031566","0,001198","0,139027"
3791,"0,035932","0,042648","0,001532","0,157161"
3792,"0,03929","0,03291","0,001293","0,1444"
3793,"0,025186","0,048357","0,001218","0,147086"
3794,"0,026529","0,054738","0,001452","0,162534"
3795,"0,021828","0,026529","0,000579","0,096714"
3796,"0,06414","0,06414","0,004114","0,256562"
3797,"0,057088","0,064812","0,0037","0,243801"
3798,"0,059439","0,059439","0,003533","0,237756"
3799,"0,082274","0,069178","0,005692","0,302904"
3800,"0,035932","0,023507","0,000845","0,118878"
3801,"0,052387","0,032574","0,001706","0,169922"
3802,"0,086304","0,07858","0,006782","0,329769"
3803,"0,066827","0,054066","0,003613","0,241786"
3804,"0,04332","0,049365","0,002138","0,185369"
3805,"0,034589","0,039626","0,001371","0,14843"
3806,"0,034253","0,041641","0,001426","0,151788"
3807,"0,038954","0,01847","0,000719","0,114848"
3808,"0,052723","0,039626","0,002089","0,184697"
3809,"0,024179","0,032406","0,000784","0,113169"
3810,"0,029384","0,02804","0,000824","0,114848"
3811,"0,025186","0,018302","0,000461","0,086976"
3812,"0,098393","0,07623","0,0075","0,349246"
3813,"0,040298","0,035596","0,001434","0,151788"
3814,"0,029887","0,037275","0,001114","0,134325"
3815,"0,037275","0,051715","0,001928","0,177981"
3816,"0,041305","0,046006","0,0019","0,174623"
3817,"0,02569","0,023507","0,000604","0,098393"
3818,"0,01528","0,015112","0,000231","0,060782"
3819,"0,026529","0,024346","0,000646","0,101752"
3820,"0,038283","0,041809","0,001601","0,160183"
3821,"0,037443","0,035932","0,001345","0,146751"
3822,"0,026193","0,032406","0,000849","0,117199"
3823,"0,030391","0,029048","0,000883","0,118878"
3824,"0,02972","0,033581","0,000998","0,126602"
3825,"0,0722","0,083282","0,006013","0,310963"
3826,"0,017462","0,020149","0,000352","0,075222"
3827,"0,018973","0,018134","0,000344","0,074215"
3828,"0,053059","0,04735","0,002512","0,200817"
3829,"0,033078","0,035932","0,001189","0,138019"
3830,"0,080259","0,084625","0,006792","0,329769"
3831,"0,029048","0,033246","0,000966","0,124587"
3832,"0,015783","0,024514","0,000387","0,080595"
3833,"0,036268","0,052723","0,001912","0,177981"
3834,"0,028712","0,027033","0,000776","0,11149"
3835,"0,033581","0,075222","0,002526","0,217607"
3836,"0,020317","0,022164","0,00045","0,084961"
3837,"0,024514","0,025522","0,000626","0,100072"
3838,"0,017798","0,034925","0,000622","0,105445"
3839,"0,02082","0,035596","0,000741","0,112833"
3840,"0,019309","0,026026","0,000503","0,09067"
3841,"0,024934","0,019393","0,000484","0,088655"
3842,"0,013852","0,014356","0,000199","0,056417"
3843,"0,038535","0,040549","0,001563","0,158168"
3844,"0,034253","0,041053","0,001406","0,150612"
3845,"0,016875","0,017126","0,000289","0,068002"
3846,"0,024179","0,015741","0,000381","0,07984"
3847,"0,020149","0,015615","0,000315","0,071528"
3848,"0,015867","0,012971","0,000206","0,057676"
3849,"0,024682","0,016875","0,000417","0,083114"
3850,"0,02846","0,02443","0,000695","0,105781"
3851,"0,018386","0,027956","0,000514","0,092685"
3852,"0,022164","0,017882","0,000396","0,080092"
3853,"0,028586","0,043446","0,001242","0,144064"
3854,"0,023549","0,021408","0,000504","0,089914"
3855,"0,056165","0,059187","0,003324","0,230704"
3856,"0,07178","0,064224","0,00461","0,272009"
3857,"0,056669","0,03589","0,002034","0,185117"
3858,"0,03249","0,032868","0,001068","0,130715"
3859,"0,032112","0,025501","0,000819","0,115226"
3860,"0,036646","0,035701","0,001308","0,144694"
3861,"0,040424","0,05818","0,002352","0,197207"
3862,"0,058557","0,031734","0,001858","0,180584"
3863,"0,074047","0,065358","0,00484","0,278809"
3864,"0,019267","0,020778","0,0004","0,080092"
3865,"0,070269","0,063847","0,004486","0,268231"
3866,"0,053646","0,051757","0,002777","0,210807"
3867,"0,042313","0,036268","0,001535","0,157161"
3868,"0,070647","0,063091","0,004457","0,267476"
3869,"0,070647","0,046468","0,003283","0,23423"
3870,"0,037023","0,024179","0,000895","0,122404"
3871,"0,078014","0,07008","0,005467","0,296188"
3872,"0,029845","0,039101","0,001167","0,137893"
3873,"0,03589","0,030601","0,001098","0,132982"
3874,"0,024367","0,026823","0,000654","0,102381"
3875,"0,048735","0,049113","0,002394","0,195695"
3876,"0,063091","0,055157","0,00348","0,236497"
3877,"0,038912","0,037023","0,001441","0,151872"
3878,"0,09747","0,055157","0,005376","0,305255"
3879,"0,085003","0,134871","0,011464","0,439748"
3880,"0,044957","0,066113","0,002972","0,222141"
3881,"0,023612","0,023612","0,000558","0,094448"
3882,"0,018323","0,020023","0,000367","0,076691"
3883,"0,035134","0,021534","0,000757","0,113337"
3884,"0,055913","0,060824","0,003401","0,233474"
3885,"0,021156","0,02229","0,000472","0,086892"
3886,"0,039101","0,047602","0,001861","0,173406"
3887,"0,024745","0,021345","0,000528","0,092181"
3888,"0,026823","0,035134","0,000942","0,123915"
3889,"0,036268","0,032301","0,001171","0,137138"
3890,"0,022667","0,026445","0,000599","0,098225"
3891,"0,018512","0,022479","0,000416","0,08198"
3892,"0,023045","0,022479","0,000518","0,091047"
3893,"0,019078","0,017378","0,000332","0,072914"
3894,"0,037779","0,035701","0,001349","0,14696"
3895,"0,039479","0,068947","0,002722","0,216852"
3896,"0,032679","0,023423","0,000765","0,112204"
3897,"0,017945","0,019645","0,000353","0,07518"
3898,"0,036646","0,02909","0,001066","0,131471"
3899,"0,028901","0,030979","0,000895","0,11976"
3900,"0,038157","0,040235","0,001535","0,156783"
3901,"0,029657","0,035512","0,001053","0,130338"
3902,"0,028712","0,038535","0,001106","0,134493"
3903,"0,070836","0,053268","0,003773","0,248208"
3904,"0,02909","0,024367","0,000709","0,106915"
3905,"0,027579","0,026256","0,000724","0,10767"
3906,"0,017378","0,018323","0,000318","0,071402"
3907,"0,047224","0,073669","0,003479","0,241786"
3908,"0,043824","0,037968","0,001664","0,163583"
3909,"0,032301","0,033812","0,001092","0,132227"
3910,"0,023234","0,024556","0,000571","0,095581"
3911,"0,023612","0,024179","0,000571","0,095581"
3912,"0,033434","0,036457","0,001219","0,139782"
3913,"0,068002","0,091047","0,006191","0,318099"
3914,"0,058557","0,071025","0,004159","0,259164"
3915,"0,071025","0,072914","0,005179","0,287876"
3916,"0,030034","0,028523","0,000857","0,117115"
3917,"0,03929","0,03249","0,001277","0,14356"
3918,"0,033623","0,03759","0,001264","0,142427"
3919,"0,028712","0,028145","0,000808","0,113715"
3920,"0,037401","0,025501","0,000954","0,125804"
3921,"0,045524","0,030979","0,00141","0,153005"
3922,"0,037023","0,04099","0,001518","0,156027"
3923,"0,051568","0,049302","0,002542","0,20174"
3924,"0,038157","0,050057","0,00191","0,176428"
3925,"0,024367","0,028712","0,0007","0,106159"
3926,"0,109748","0,053457","0,005867","0,326411"
3927,"0,038346","0,04099","0,001572","0,158672"
3928,"0,018701","0,018512","0,000346","0,074425"
3929,"0,050813","0,038724","0,001968","0,179073"
3930,"0,057424","0,03589","0,002061","0,186628"
3931,"0,030412","0,03249","0,000988","0,125804"
3932,"0,042124","0,03079","0,001297","0,145827"
3933,"0,031923","0,026445","0,000844","0,116737"
3934,"0,042501","0,03419","0,001453","0,153383"
3935,"0,065736","0,066302","0,004358","0,264075"
3936,"0,036646","0,043446","0,001592","0,160183"
3937,"0,048735","0,033057","0,001611","0,163583"
3938,"0,02909","0,030601","0,00089","0,119382"
3939,"0,027201","0,016434","0,000447","0,08727"
3940,"0,019267","0,017945","0,000346","0,074425"
3941,"0,025879","0,02229","0,000577","0,096337"
3942,"0,03249","0,03589","0,001166","0,13676"
3943,"0,019834","0,022479","0,000446","0,084625"
3944,"0,032868","0,03759","0,001236","0,140916"
3945,"0,020778","0,024179","0,000502","0,089914"
3946,"0,024934","0,02569","0,000641","0,101248"
3947,"0,026634","0,026823","0,000714","0,106915"
3948,"0,022479","0,018134","0,000408","0,081225"
3949,"0,021345","0,023801","0,000508","0,090292"
3950,"0,036268","0,033057","0,001199","0,138649"
3951,"0,028334","0,037968","0,001076","0,132604"
3952,"0,020778","0,019078","0,000396","0,079714"
3953,"0,027956","0,034001","0,000951","0,123915"
3954,"0,062335","0,04099","0,002555","0,206651"
3955,"0,023801","0,03079","0,000733","0,109181"
3956,"0,083492","0,050624","0,004227","0,268231"
3957,"0,040046","0,041179","0,001649","0,16245"
3958,"0,04269","0,052891","0,002258","0,191162"
3959,"0,024179","0,024179","0,000585","0,096714"
3960,"0,02399","0,023423","0,000562","0,094825"
3961,"0,036646","0,028334","0,001038","0,12996"
3962,"0,032868","0,037968","0,001248","0,141671"
3963,"0,07348","0,051002","0,003748","0,248964"
3964,"0,033057","0,036646","0,001211","0,139405"
3965,"0,054213","0,04269","0,002314","0,193806"
3966,"0,05308","0,036268","0,001925","0,178695"
3967,"0,02739","0,037968","0,00104","0,130715"
3968,"0,038535","0,033623","0,001296","0,144316"
3969,"0,07688","0,072536","0,005577","0,298832"
3970,"0,065169","0,09067","0,005909","0,311677"
3971,"0,030601","0,034001","0,00104","0,129204"
3972,"0,032301","0,032679","0,001056","0,12996"
3973,"0,115982","0,105403","0,012225","0,44277"
3974,"0,097092","0,152627","0,014819","0,499439"
3975,"0,122782","0,124671","0,015307","0,494905"
3976,"0,044768","0,042124","0,001886","0,173784"
3977,"0,015489","0,020212","0,000313","0,071402"
3978,"0,020212","0,020778","0,00042","0,08198"
3979,"0,06838","0,061958","0,004237","0,260675"
3980,"0,037023","0,033623","0,001245","0,141294"
3981,"0,040046","0,036079","0,001445","0,152249"
3982,"0,031734","0,039857","0,001265","0,143183"
3983,"0,067247","0,069891","0,0047","0,274276"
3984,"0,045335","0,040612","0,001841","0,171895"
3985,"0,026634","0,028523","0,00076","0,110315"
3986,"0,037968","0,044579","0,001693","0,165094"
3987,"0,02229","0,022101","0,000493","0,088781"
3988,"0,024556","0,020401","0,000501","0,089914"
3989,"0,026445","0,022667","0,000599","0,098225"
3990,"0,028334","0,024934","0,000706","0,106537"
3991,"0,05478","0,060446","0,003311","0,230452"
3992,"0,03589","0,048357","0,001736","0,168494"
3993,"0,048357","0,041935","0,002028","0,180584"
3994,"0,021912","0,051379","0,001126","0,146583"
3995,"0,044013","0,031357","0,00138","0,150738"
3996,"0,028145","0,028145","0,000792","0,112582"
3997,"0,031923","0,028523","0,000911","0,120893"
3998,"0,034757","0,03589","0,001247","0,141294"
3999,"0,028523","0,032868","0,000937","0,122782"
4000,"0,027201","0,030601","0,000832","0,115604"
4001,"0,026823","0,034946","0,000937","0,123537"
4002,"0,028901","0,023234","0,000671","0,10427"
4003,"0,066113","0,042313","0,002797","0,216852"
4004,"0,026256","0,053268","0,001399","0,15905"
4005,"0,024556","0,023612","0,00058","0,096337"
4006,"0,044957","0,034757","0,001563","0,159428"
4007,"0,032301","0,031357","0,001013","0,127315"
4008,"0,020967","0,023234","0,000487","0,088403"
4009,"0,018701","0,02229","0,000417","0,08198"
4010,"0,037779","0,04439","0,001677","0,164339"
4011,"0,027579","0,024745","0,000682","0,104648"
4012,"0,052513","0,053835","0,002827","0,212696"
4013,"0,028901","0,038346","0,001108","0,134493"
4014,"0,031734","0,028523","0,000905","0,120515"
4015,"0,024556","0,021156","0,00052","0,091425"
4016,"0,055535","0,063091","0,003504","0,237252"
4017,"0,019834","0,026823","0,000532","0,093314"
4018,"0,015489","0,029845","0,000462","0,09067"
4019,"0,030979","0,026823","0,000831","0,115604"
4020,"0,042124","0,030601","0,001289","0,145449"
4021,"0,023423","0,028712","0,000673","0,10427"
4022,"0,029657","0,036646","0,001087","0,132604"
4023,"0,021345","0,019456","0,000415","0,081603"
4024,"0,07858","0,077258","0,006071","0,311677"
4025,"0,03249","0,032868","0,001068","0,130715"
4026,"0,012451","0,014258","0,000178","0,053418"
4027,"0,012451","0,015262","0,00019","0,055426"
4028,"0,02209","0,024902","0,00055","0,093983"
4029,"0,030525","0,020082","0,000613","0,101213"
4030,"0,012953","0,010744","0,000139","0,047393"
4031,"0,018074","0,015463","0,000279","0,067074"
4032,"0,034943","0,03675","0,001284","0,143385"
4033,"0,029922","0,026106","0,000781","0,112057"
4034,"0,011848","0,016266","0,000193","0,056229"
4035,"0,008836","0,015463","0,000137","0,048598"
4036,"0,023897","0,018275","0,000437","0,084344"
4037,"0,04177","0,025906","0,001082","0,135352"
4038,"0,021688","0,023897","0,000518","0,091172"
4039,"0,011447","0,012652","0,000145","0,048197"
4040,"0,013455","0,015463","0,000208","0,057836"
4041,"0,010242","0,014258","0,000146","0,049"
4042,"0,025303","0,025705","0,00065","0,102016"
4043,"0,016467","0,021287","0,000351","0,075508"
4044,"0,00984","0,012049","0,000119","0,043779"
4045,"0,017471","0,016266","0,000284","0,067475"
4046,"0,010443","0,010443","0,000109","0,04177"
4047,"0,01968","0,016869","0,000332","0,073098"
4048,"0,014861","0,017672","0,000263","0,065065"
4049,"0,07591","0,082336","0,00625","0,316491"
4050,"0,101614","0,080328","0,008162","0,363884"
4051,"0,113463","0,083139","0,009433","0,393204"
4052,"0,013254","0,025303","0,000335","0,077115"
4053,"0,025303","0,027713","0,000701","0,106033"
4054,"0,053217","0,052615","0,0028","0,211663"
4055,"0,01968","0,021889","0,000431","0,083139"
4056,"0,013053","0,016668","0,000218","0,059442"
4057,"0,015664","0,012049","0,000189","0,055426"
4058,"0,102759","0,151872","0,015606","0,509261"
4059,"0,153383","0,142049","0,021788","0,590864"
4060,"0,097092","0,086514","0,0084","0,367212"
4061,"0,051757","0,039668","0,002053","0,182851"
4062,"0,084625","0,077825","0,006586","0,3249"
4063,"0,038535","0,053646","0,002067","0,184362"
4064,"0,100492","0,093314","0,009377","0,387613"
4065,"0,02229","0,036646","0,000817","0,117871"
4066,"0,072158","0,080469","0,005807","0,305255"
4067,"0,067247","0,077069","0,005183","0,288632"
4068,"0,074425","0,086514","0,006439","0,321877"
4069,"0,023801","0,030223","0,000719","0,108048"
4070,"0,028334","0,027201","0,000771","0,11107"
4071,"0,044201","0,033246","0,00147","0,154894"
4072,"0,083114","0,076691","0,006374","0,319611"
4073,"0,053646","0,07518","0,004033","0,257653"
4074,"0,056669","0,046846","0,002655","0,207029"
4075,"0,018323","0,023045","0,000422","0,082736"
4076,"0,028334","0,026918","0,000763","0,110504"
4077,"0,028051","0,028051","0,000787","0,112204"
4078,"0,022384","0,018701","0,000419","0,082169"
4079,"0,025218","0,023801","0,0006","0,098037"
4080,"0,030884","0,030601","0,000945","0,122971"
4081,"0,073386","0,059502","0,004367","0,265775"
4082,"0,169722","0,150455","0,025536","0,640355"
4083,"0,037968","0,047318","0,001797","0,170572"
4084,"0,035985","0,051285","0,001845","0,174539"
4085,"0,048735","0,074236","0,003618","0,245941"
4086,"0,074519","0,055252","0,004117","0,259542"
4087,"0,034851","0,036835","0,001284","0,143371"
4088,"0,041368","0,056102","0,002321","0,19494"
4089,"0,09747","0,071686","0,006987","0,338311"
4090,"0,029468","0,040518","0,001194","0,139971"
4091,"0,032868","0,036126","0,001187","0,137988"
4092,"0,051852","0,068002","0,003526","0,239708"
4093,"0,052418","0,037401","0,001961","0,179639"
4094,"0,034001","0,023801","0,000809","0,115604"
4095,"0,023517","0,026068","0,000613","0,09917"
4096,"0,028901","0,020967","0,000606","0,099737"
4097,"0,015584","0,017284","0,000269","0,065736"
4098,"0,021534","0,027201","0,000586","0,09747"
4099,"0,036268","0,066019","0,002394","0,204573"
4100,"0,077919","0,124671","0,009714","0,40518"
4101,"0,032301","0,047602","0,001538","0,159805"
4102,"0,040376","0,028334","0,001144","0,137421"
4103,"0,027484","0,039951","0,001098","0,134871"
4104,"0,041085","0,041935","0,001723","0,166039"
4105,"0,042785","0,049585","0,002121","0,184739"
4106,"0,026351","0,046752","0,001232","0,146205"
4107,"0,054968","0,039668","0,00218","0,189273"
4108,"0,049302","0,041085","0,002026","0,180773"
4109,"0,033718","0,037685","0,001271","0,142805"
4110,"0,018984","0,024651","0,000468","0,08727"
4111,"0,053268","0,050435","0,002687","0,207407"
4112,"0,023517","0,030318","0,000713","0,10767"
4113,"0,025926","0,021888","0,000567","0,095628"
4114,"0,043776","0,040801","0,001786","0,169156"
4115,"0,025501","0,027626","0,000704","0,106254"
4116,"0,029751","0,028476","0,000847","0,116454"
4117,"0,038464","0,031451","0,00121","0,13983"
4118,"0,020188","0,034639","0,000699","0,109654"
4119,"0,030814","0,035276","0,001087","0,132179"
4120,"0,044626","0,037826","0,001688","0,164905"
4121,"0,028688","0,025076","0,000719","0,107529"
